"","sqrt_LMA_gDW_m2.10.comps"
"Wave_1357",-0.145452685655885
"Wave_1358",-0.173137246692295
"Wave_1359",-0.201657033324289
"Wave_1360",-0.228217110418527
"Wave_1361",-0.252961253562923
"Wave_1362",-0.275410275210487
"Wave_1363",-0.300799402381115
"Wave_1364",-0.327109442557589
"Wave_1365",-0.333594970760525
"Wave_1366",-0.34437966710732
"Wave_1367",-0.35959754439937
"Wave_1368",-0.37676710385838
"Wave_1369",-0.376425221389636
"Wave_1370",-0.390836381033735
"Wave_1371",-0.405611104885673
"Wave_1372",-0.412655279342429
"Wave_1373",-0.40256260218564
"Wave_1374",-0.406353476002386
"Wave_1375",-0.410402613539803
"Wave_1376",-0.390628370435489
"Wave_1377",-0.380184720375133
"Wave_1378",-0.377788903879132
"Wave_1379",-0.371740926971505
"Wave_1380",-0.344280369247177
"Wave_1381",-0.331577554893622
"Wave_1382",-0.318165929810111
"Wave_1383",-0.302307323861904
"Wave_1384",-0.2777321289229
"Wave_1385",-0.255047258201156
"Wave_1386",-0.231151412942886
"Wave_1387",-0.204383373014248
"Wave_1388",-0.180691952921298
"Wave_1389",-0.152960233205788
"Wave_1390",-0.118085398251868
"Wave_1391",-0.0991220009084749
"Wave_1392",-0.0945811119427011
"Wave_1393",-0.0810785746641111
"Wave_1394",-0.0626305380814111
"Wave_1395",-0.0705987770811907
"Wave_1396",-0.0661332987121799
"Wave_1397",-0.0491005999330399
"Wave_1398",-0.0429586999926424
"Wave_1399",-0.0466313739248237
"Wave_1400",-0.0402334266119844
"Wave_1401",-0.0178380779158811
"Wave_1402",-0.0231952097070484
"Wave_1403",-0.0190638409701269
"Wave_1404",-0.013038133412805
"Wave_1405",-0.00361170901842633
"Wave_1406",-0.0226182398472955
"Wave_1407",-0.0164824618439368
"Wave_1408",-0.00547956444047441
"Wave_1409",0.00347635822210983
"Wave_1410",0.00246124554290789
"Wave_1411",0.0109485070738434
"Wave_1412",0.0184698259112818
"Wave_1413",0.013948721459097
"Wave_1414",0.0174173647607766
"Wave_1415",0.0234373182101808
"Wave_1416",0.0323661325188977
"Wave_1417",0.0278892312156809
"Wave_1418",0.0301714012411292
"Wave_1419",0.0295700954676614
"Wave_1420",0.0296816952272629
"Wave_1421",0.0250460210648131
"Wave_1422",0.0281850493111509
"Wave_1423",0.0311112559858528
"Wave_1424",0.0364576205501321
"Wave_1425",0.0436472941066922
"Wave_1426",0.0542614381388098
"Wave_1427",0.0619364224030945
"Wave_1428",0.0653295401838108
"Wave_1429",0.0782436763470691
"Wave_1430",0.0924032150410316
"Wave_1431",0.104430696184335
"Wave_1432",0.11647278115226
"Wave_1433",0.126311550992256
"Wave_1434",0.134650494643985
"Wave_1435",0.141998066032474
"Wave_1436",0.154968795092828
"Wave_1437",0.170885816155626
"Wave_1438",0.185537149524131
"Wave_1439",0.199687659319305
"Wave_1440",0.218728966225977
"Wave_1441",0.235855459973714
"Wave_1442",0.250552955622816
"Wave_1443",0.266223890550108
"Wave_1444",0.283803833324904
"Wave_1445",0.300535976173693
"Wave_1446",0.316003157997588
"Wave_1447",0.333170523013171
"Wave_1448",0.349065858393276
"Wave_1449",0.365246063004592
"Wave_1450",0.381152959776096
"Wave_1451",0.398067822246907
"Wave_1452",0.414303832409416
"Wave_1453",0.429120988013566
"Wave_1454",0.443499027521776
"Wave_1455",0.459368035058233
"Wave_1456",0.474555428181047
"Wave_1457",0.486807388828929
"Wave_1458",0.500918586593797
"Wave_1459",0.515335244226588
"Wave_1460",0.529669723466852
"Wave_1461",0.541675615355623
"Wave_1462",0.557200902065842
"Wave_1463",0.574122119335668
"Wave_1464",0.589985169805633
"Wave_1465",0.600829500968085
"Wave_1466",0.614026993810492
"Wave_1467",0.625687554008969
"Wave_1468",0.636368856664514
"Wave_1469",0.645331223365471
"Wave_1470",0.655646282737707
"Wave_1471",0.666671573957345
"Wave_1472",0.675693536165599
"Wave_1473",0.683610539589312
"Wave_1474",0.691180720347831
"Wave_1475",0.698004180671647
"Wave_1476",0.703741487023351
"Wave_1477",0.708289376499914
"Wave_1478",0.714792111492776
"Wave_1479",0.720891178866106
"Wave_1480",0.725190654508674
"Wave_1481",0.729119908539844
"Wave_1482",0.734049334579223
"Wave_1483",0.738707466527472
"Wave_1484",0.744180974766073
"Wave_1485",0.747502565578259
"Wave_1486",0.750069239721201
"Wave_1487",0.751098316219368
"Wave_1488",0.754131142495028
"Wave_1489",0.756382980415309
"Wave_1490",0.759509240187774
"Wave_1491",0.761303875786788
"Wave_1492",0.763835874165667
"Wave_1493",0.765478339074937
"Wave_1494",0.765446691638756
"Wave_1495",0.762945210351082
"Wave_1496",0.761592351732399
"Wave_1497",0.76085712748747
"Wave_1498",0.757196350736614
"Wave_1499",0.751159665246415
"Wave_1500",0.745861754649228
"Wave_1501",0.740635494833724
"Wave_1502",0.735368478245762
"Wave_1503",0.733545884032187
"Wave_1504",0.733053695655413
"Wave_1505",0.730722147246826
"Wave_1506",0.722868182389705
"Wave_1507",0.714963756525527
"Wave_1508",0.708540576208768
"Wave_1509",0.699244948477255
"Wave_1510",0.686599507682824
"Wave_1511",0.676345076619594
"Wave_1512",0.668356526008152
"Wave_1513",0.660756750353129
"Wave_1514",0.653956401627735
"Wave_1515",0.647174316932432
"Wave_1516",0.638760496595159
"Wave_1517",0.621641358736966
"Wave_1518",0.605970090934986
"Wave_1519",0.588831965553431
"Wave_1520",0.571741343908791
"Wave_1521",0.556907249253685
"Wave_1522",0.542042877226858
"Wave_1523",0.528583116776458
"Wave_1524",0.5120672285109
"Wave_1525",0.49484995313404
"Wave_1526",0.47820208950666
"Wave_1527",0.460193468700009
"Wave_1528",0.441007085001877
"Wave_1529",0.422545254468374
"Wave_1530",0.402075176187575
"Wave_1531",0.380648374742555
"Wave_1532",0.356354876093771
"Wave_1533",0.334313862605898
"Wave_1534",0.31237154199576
"Wave_1535",0.287545966461391
"Wave_1536",0.263005917536914
"Wave_1537",0.23896188972372
"Wave_1538",0.213656868691999
"Wave_1539",0.186948532415456
"Wave_1540",0.160513484875381
"Wave_1541",0.135034901065224
"Wave_1542",0.110847784527912
"Wave_1543",0.0832879902482214
"Wave_1544",0.0566991599580115
"Wave_1545",0.0295895685580044
"Wave_1546",0.00104997797147979
"Wave_1547",-0.0269823909470218
"Wave_1548",-0.0519973099159349
"Wave_1549",-0.0763680104243701
"Wave_1550",-0.102097781941103
"Wave_1551",-0.126626449618512
"Wave_1552",-0.150804764891144
"Wave_1553",-0.175315056877503
"Wave_1554",-0.203161127322507
"Wave_1555",-0.229532568966651
"Wave_1556",-0.254185340086056
"Wave_1557",-0.275861173985656
"Wave_1558",-0.294495181399001
"Wave_1559",-0.314789208165967
"Wave_1560",-0.335997082622156
"Wave_1561",-0.356833643238486
"Wave_1562",-0.378873439455131
"Wave_1563",-0.401170858213993
"Wave_1564",-0.421602369262672
"Wave_1565",-0.444894017655395
"Wave_1566",-0.466886499220535
"Wave_1567",-0.487916624919534
"Wave_1568",-0.505122117408349
"Wave_1569",-0.517897564982887
"Wave_1570",-0.530464137317379
"Wave_1571",-0.542921579876367
"Wave_1572",-0.558368913196862
"Wave_1573",-0.574331050630034
"Wave_1574",-0.590213427296322
"Wave_1575",-0.6039454773084
"Wave_1576",-0.617101341862928
"Wave_1577",-0.629091428711266
"Wave_1578",-0.641949680953782
"Wave_1579",-0.656276956851697
"Wave_1580",-0.670487688204873
"Wave_1581",-0.682342478789576
"Wave_1582",-0.692126802955932
"Wave_1583",-0.700827296544481
"Wave_1584",-0.70807611029399
"Wave_1585",-0.712792091193453
"Wave_1586",-0.715282264020914
"Wave_1587",-0.716371104186864
"Wave_1588",-0.717124708548493
"Wave_1589",-0.71696149351803
"Wave_1590",-0.713542571029578
"Wave_1591",-0.70963306031176
"Wave_1592",-0.703012001922361
"Wave_1593",-0.694208918167047
"Wave_1594",-0.685086559283532
"Wave_1595",-0.673595925974781
"Wave_1596",-0.660558071232916
"Wave_1597",-0.646885206929009
"Wave_1598",-0.632387675901101
"Wave_1599",-0.616973665713012
"Wave_1600",-0.602329318220582
"Wave_1601",-0.587534255306212
"Wave_1602",-0.572387271094328
"Wave_1603",-0.559160851624781
"Wave_1604",-0.544646835094508
"Wave_1605",-0.52626146994445
"Wave_1606",-0.509117548163081
"Wave_1607",-0.489402643530335
"Wave_1608",-0.4663275632286
"Wave_1609",-0.443640730012065
"Wave_1610",-0.423207380429561
"Wave_1611",-0.402471416900724
"Wave_1612",-0.384104817885384
"Wave_1613",-0.366225974376757
"Wave_1614",-0.346769190938523
"Wave_1615",-0.324798924566807
"Wave_1616",-0.304155689956638
"Wave_1617",-0.284534940507527
"Wave_1618",-0.264001176593436
"Wave_1619",-0.244006802318571
"Wave_1620",-0.224730305308822
"Wave_1621",-0.205105400124467
"Wave_1622",-0.186178962889722
"Wave_1623",-0.172124586778846
"Wave_1624",-0.156678848791598
"Wave_1625",-0.142686265686178
"Wave_1626",-0.12992215084094
"Wave_1627",-0.118532326787738
"Wave_1628",-0.105890174534634
"Wave_1629",-0.0922304198483115
"Wave_1630",-0.0784191003168688
"Wave_1631",-0.0644500946829096
"Wave_1632",-0.0501214134334209
"Wave_1633",-0.0356952762200033
"Wave_1634",-0.0206057089767802
"Wave_1635",-0.00896152647931521
"Wave_1636",0.00171712569907718
"Wave_1637",0.0135479260669211
"Wave_1638",0.023880682903151
"Wave_1639",0.0326069090308729
"Wave_1640",0.041874737813213
"Wave_1641",0.0492657550902648
"Wave_1642",0.0561892341459178
"Wave_1643",0.0594351267980505
"Wave_1644",0.0650711904893949
"Wave_1645",0.0666481605484319
"Wave_1646",0.0647521750948606
"Wave_1647",0.0607027594648573
"Wave_1648",0.056409616907842
"Wave_1649",0.0461476558622593
"Wave_1650",0.0319241513643169
"Wave_1651",0.0188509054698024
"Wave_1652",0.00329237133940065
"Wave_1653",-0.0152535270597655
"Wave_1654",-0.0346763991774392
"Wave_1655",-0.0546644042948049
"Wave_1656",-0.0784766644082346
"Wave_1657",-0.103286033425431
"Wave_1658",-0.127708041657086
"Wave_1659",-0.152524976289668
"Wave_1660",-0.180372307691233
"Wave_1661",-0.207372478676386
"Wave_1662",-0.234397635941522
"Wave_1663",-0.257434853399613
"Wave_1664",-0.281093388696931
"Wave_1665",-0.302664135746696
"Wave_1666",-0.324184963301999
"Wave_1667",-0.344232264805121
"Wave_1668",-0.361254022488674
"Wave_1669",-0.376136389115036
"Wave_1670",-0.392448462158442
"Wave_1671",-0.407054127913197
"Wave_1672",-0.41958444963001
"Wave_1673",-0.429158347263681
"Wave_1674",-0.438303569837248
"Wave_1675",-0.445585994636241
"Wave_1676",-0.449625715457836
"Wave_1677",-0.449952279768509
"Wave_1678",-0.449781025919518
"Wave_1679",-0.450577694381312
"Wave_1680",-0.448824788954197
"Wave_1681",-0.452617863853628
"Wave_1682",-0.455987109170118
"Wave_1683",-0.459679649365273
"Wave_1684",-0.455533382746615
"Wave_1685",-0.450626551675769
"Wave_1686",-0.449056074414575
"Wave_1687",-0.448693537508719
"Wave_1688",-0.445026403486357
"Wave_1689",-0.443869424323968
"Wave_1690",-0.447843299516612
"Wave_1691",-0.449946650191461
"Wave_1692",-0.453337866608193
"Wave_1693",-0.461815584825609
"Wave_1694",-0.470951471171046
"Wave_1695",-0.487414952062446
"Wave_1696",-0.512581255675558
"Wave_1697",-0.539469704086874
"Wave_1698",-0.568862274319078
"Wave_1699",-0.602180086779004
"Wave_1700",-0.635707833192419
"Wave_1701",-0.664878511894313
"Wave_1702",-0.688954077189904
"Wave_1703",-0.71359435122297
"Wave_1704",-0.738129504229987
"Wave_1705",-0.760180985128031
"Wave_1706",-0.780392873864002
"Wave_1707",-0.798372974555883
"Wave_1708",-0.815531327084139
"Wave_1709",-0.835518973594131
"Wave_1710",-0.858110403335962
"Wave_1711",-0.881971154854529
"Wave_1712",-0.905697849666131
"Wave_1713",-0.932723948664778
"Wave_1714",-0.956228851021669
"Wave_1715",-0.976275890473093
"Wave_1716",-0.997455459196217
"Wave_1717",-1.01752499893506
"Wave_1718",-1.03574428369837
"Wave_1719",-1.05268594142319
"Wave_1720",-1.06681229845789
"Wave_1721",-1.07554122817293
"Wave_1722",-1.08256643961216
"Wave_1723",-1.08884391402736
"Wave_1724",-1.09366271905573
"Wave_1725",-1.0949645057932
"Wave_1726",-1.09190298776019
"Wave_1727",-1.08295899868867
"Wave_1728",-1.06947685492441
"Wave_1729",-1.05190230772106
"Wave_1730",-1.03066776596971
"Wave_1731",-1.00916491122919
"Wave_1732",-0.988288170329527
"Wave_1733",-0.965373687593582
"Wave_1734",-0.942216761670936
"Wave_1735",-0.920588647519391
"Wave_1736",-0.898991487350783
"Wave_1737",-0.8773082019391
"Wave_1738",-0.859504297258295
"Wave_1739",-0.843059288178373
"Wave_1740",-0.828767058502055
"Wave_1741",-0.816790596451292
"Wave_1742",-0.808276410008021
"Wave_1743",-0.802477654787482
"Wave_1744",-0.797001196735435
"Wave_1745",-0.790990103487062
"Wave_1746",-0.786983614877003
"Wave_1747",-0.7840902988189
"Wave_1748",-0.780864034565219
"Wave_1749",-0.777739170035396
"Wave_1750",-0.77378782685205
"Wave_1751",-0.767777579890554
"Wave_1752",-0.758078633811389
"Wave_1753",-0.744248855056582
"Wave_1754",-0.727922698862216
"Wave_1755",-0.711603200157661
"Wave_1756",-0.697698565455529
"Wave_1757",-0.679347957605703
"Wave_1758",-0.659687507570149
"Wave_1759",-0.639631618102496
"Wave_1760",-0.616159304322589
"Wave_1761",-0.591473553200863
"Wave_1762",-0.567468896965747
"Wave_1763",-0.538459354789121
"Wave_1764",-0.507702907942613
"Wave_1765",-0.476889919208769
"Wave_1766",-0.446727433433064
"Wave_1767",-0.416409342553235
"Wave_1768",-0.38366257342871
"Wave_1769",-0.350167033180275
"Wave_1770",-0.315404720649799
"Wave_1771",-0.279826063705093
"Wave_1772",-0.245795030461081
"Wave_1773",-0.216733610290587
"Wave_1774",-0.194077074139454
"Wave_1775",-0.174184061117103
"Wave_1776",-0.158035154993172
"Wave_1777",-0.138571596108803
"Wave_1778",-0.119793616139642
"Wave_1779",-0.104814805149725
"Wave_1780",-0.0941154082592908
"Wave_1781",-0.0841088294790406
"Wave_1782",-0.0748831457865011
"Wave_1783",-0.0657731319043905
"Wave_1784",-0.0528618260581206
"Wave_1785",-0.0414773259873471
"Wave_1786",-0.0300303590306716
"Wave_1787",-0.0164763334503725
"Wave_1788",-0.00488576987352268
"Wave_1789",0.00478323838218744
"Wave_1790",0.0184671919085791
"Wave_1791",0.0316217591575668
"Wave_1792",0.0458596413303102
"Wave_1793",0.0592052473051397
"Wave_1794",0.0714972115837338
"Wave_1795",0.0798546176456023
"Wave_1796",-0.12226872308697
"Wave_1797",-0.111778880658251
"Wave_1798",-0.106143703703087
"Wave_1799",-0.103190541625556
"Wave_1800",-0.0979810692011504
"Wave_1801",-0.0666503961891542
"Wave_1802",-0.0570143799879642
"Wave_1803",-0.0569115792585356
"Wave_1804",-0.0548996248778814
"Wave_1805",-0.0485245382844361
"Wave_1806",-0.0475542263231912
"Wave_1807",-0.0442167071699301
"Wave_1808",-0.0392401618626541
"Wave_1809",-0.0302988850934161
"Wave_1810",-0.023642834718675
"Wave_1811",-0.0194993651390273
"Wave_1812",-0.0131812528375284
"Wave_1813",-0.00688416971914024
"Wave_1814",-0.00201556112115803
"Wave_1815",0.00113371502284973
"Wave_1816",0.00269246141231447
"Wave_1817",0.00723462226140645
"Wave_1818",0.00980190936936606
"Wave_1819",0.0159767267828531
"Wave_1820",0.021633775757928
"Wave_1821",0.0299960276433189
"Wave_1822",0.0391318065423519
"Wave_1823",0.0489461487872441
"Wave_1824",0.061764962790355
"Wave_1825",0.0754430339422962
"Wave_1826",0.092558275974232
"Wave_1827",0.104432276472047
"Wave_1828",0.11753900240287
"Wave_1829",0.133619133783415
"Wave_1830",0.145648190675221
"Wave_1831",0.155981871434376
"Wave_1832",0.173963725761896
"Wave_1833",0.193824841748372
"Wave_1834",0.214029490596156
"Wave_1835",0.237498433865376
"Wave_1836",0.265236518632372
"Wave_1837",0.289854643194749
"Wave_1838",0.314276777457181
"Wave_1839",0.341438080865205
"Wave_1840",0.372597724021852
"Wave_1841",0.40067067109467
"Wave_1842",0.432002415586404
"Wave_1843",0.467824785247122
"Wave_1844",0.498280011521834
"Wave_1845",0.525816780534291
"Wave_1846",0.55493562874201
"Wave_1847",0.585931830481745
"Wave_1848",0.614442448245801
"Wave_1849",0.645069601598494
"Wave_1850",0.68134811981347
"Wave_1851",0.713113562000288
"Wave_1852",0.739115836348011
"Wave_1853",0.765022686159743
"Wave_1854",0.792341373681469
"Wave_1855",0.812647854864454
"Wave_1856",0.833511176920567
"Wave_1857",0.854142721772094
"Wave_1858",0.875294154299429
"Wave_1859",0.895044683816239
"Wave_1860",0.914903626980195
"Wave_1861",0.933400032807839
"Wave_1862",0.943312651359852
"Wave_1863",0.952247128484421
"Wave_1864",0.967362185500758
"Wave_1865",0.972342996066693
"Wave_1866",0.97026844767324
"Wave_1867",0.978545875130198
"Wave_1868",0.992510806698455
"Wave_1869",0.995363805904313
"Wave_1870",1.01017729988063
"Wave_1871",1.01079970160582
"Wave_1872",1.00259664011393
"Wave_1873",0.996268734641819
"Wave_1874",0.989088523235456
"Wave_1875",0.973090370126732
"Wave_1876",0.957948620224729
"Wave_1877",0.9528050528152
"Wave_1878",0.902322557681719
"Wave_1879",0.870104512930666
"Wave_1880",0.847197050693499
"Wave_1881",0.872779156014108
"Wave_1882",0.91196565853251
"Wave_1883",0.961924121598266
"Wave_1884",0.990709309222411
"Wave_1885",0.994128316831184
"Wave_1886",1.00314815935725
"Wave_1887",0.993511069397674
"Wave_1888",0.966954892871801
"Wave_1889",0.934206766853049
"Wave_1890",0.926080848144175
"Wave_1891",0.880882949429201
"Wave_1892",0.822742030783101
"Wave_1893",0.75919619442536
"Wave_1894",0.78629541120121
"Wave_1895",0.796919109528407
"Wave_1896",0.790673790802494
"Wave_1897",0.80918698373186
"Wave_1898",0.827271502053291
"Wave_1899",0.838915597455014
"Wave_1900",0.821584634533149
"Wave_1901",0.797409357728316
"Wave_1902",0.761877039042803
"Wave_1903",0.694405298359714
"Wave_1904",0.589521178129287
"Wave_1905",0.536929597659071
"Wave_1906",0.474271699053306
"Wave_1907",0.416136406268851
"Wave_1908",0.354869605764596
"Wave_1909",0.295331790737746
"Wave_1910",0.233953714233263
"Wave_1911",0.174371144765045
"Wave_1912",0.10872384578867
"Wave_1913",0.0538907815371051
"Wave_1914",0.00289340845297528
"Wave_1915",-0.0455824082945663
"Wave_1916",-0.0923772135947012
"Wave_1917",-0.135601778930183
"Wave_1918",-0.172442365594181
"Wave_1919",-0.214166114203909
"Wave_1920",-0.251969067419344
"Wave_1921",-0.286458118528958
"Wave_1922",-0.318394943873269
"Wave_1923",-0.348020462757616
"Wave_1924",-0.37489820166692
"Wave_1925",-0.403273320684078
"Wave_1926",-0.42771176115054
"Wave_1927",-0.451881172154998
"Wave_1928",-0.474725607956368
"Wave_1929",-0.497457126310405
"Wave_1930",-0.524030213841626
"Wave_1931",-0.543673092919836
"Wave_1932",-0.564013509165529
"Wave_1933",-0.58091812917996
"Wave_1934",-0.593155078465538
"Wave_1935",-0.604763877574765
"Wave_1936",-0.61994001961264
"Wave_1937",-0.638032476760672
"Wave_1938",-0.650950688206667
"Wave_1939",-0.657616469423119
"Wave_1940",-0.661781500030715
"Wave_1941",-0.662690506383914
"Wave_1942",-0.663578296554136
"Wave_1943",-0.665928704534329
"Wave_1944",-0.667816381646851
"Wave_1945",-0.671168379984632
"Wave_1946",-0.674453773059017
"Wave_1947",-0.672933415378467
"Wave_1948",-0.675358000560084
"Wave_1949",-0.673589750971625
"Wave_1950",-0.663511534940055
"Wave_1951",-0.655307206188412
"Wave_1952",-0.645872251029552
"Wave_1953",-0.636383107950546
"Wave_1954",-0.634665296791692
"Wave_1955",-0.635412254465558
"Wave_1956",-0.634195461717022
"Wave_1957",-0.630071499726127
"Wave_1958",-0.619381836734182
"Wave_1959",-0.605410627167453
"Wave_1960",-0.589060198705483
"Wave_1961",-0.575233080850092
"Wave_1962",-0.568225179520252
"Wave_1963",-0.561586857568871
"Wave_1964",-0.553625584219449
"Wave_1965",-0.543279962699129
"Wave_1966",-0.535013826096961
"Wave_1967",-0.526868169895062
"Wave_1968",-0.51432525415632
"Wave_1969",-0.498852227954657
"Wave_1970",-0.481362838225383
"Wave_1971",-0.466449836758665
"Wave_1972",-0.452598653448384
"Wave_1973",-0.431924747673532
"Wave_1974",-0.411460320381241
"Wave_1975",-0.39536695154212
"Wave_1976",-0.377664314075706
"Wave_1977",-0.357713304902952
"Wave_1978",-0.340588152202499
"Wave_1979",-0.324848378453417
"Wave_1980",-0.308929253699674
"Wave_1981",-0.2938312804731
"Wave_1982",-0.277275296198183
"Wave_1983",-0.256278611942017
"Wave_1984",-0.233352643386603
"Wave_1985",-0.209488067851989
"Wave_1986",-0.186107666065933
"Wave_1987",-0.16876879239535
"Wave_1988",-0.156372894596511
"Wave_1989",-0.143180861594462
"Wave_1990",-0.128277728398901
"Wave_1991",-0.108362494967289
"Wave_1992",-0.0852782879654994
"Wave_1993",-0.0608330616346939
"Wave_1994",-0.0408653903468936
"Wave_1995",-0.0219475999176643
"Wave_1996",-0.00576531435261836
"Wave_1997",0.00890411141990027
"Wave_1998",0.0283704637878043
"Wave_1999",0.0490327221554684
"Wave_2000",0.0669260348367182
"Wave_2001",0.0831867046072402
"Wave_2002",0.0985806710666265
"Wave_2003",0.114085530795577
"Wave_2004",0.130787100032154
"Wave_2005",0.150822003935234
"Wave_2006",0.172652494037788
"Wave_2007",0.191871697468876
"Wave_2008",0.20886505235414
"Wave_2009",0.226748932036072
"Wave_2010",0.246222938008429
"Wave_2011",0.264835104376925
"Wave_2012",0.282589238276268
"Wave_2013",0.297180461546795
"Wave_2014",0.315460624771905
"Wave_2015",0.334011712628665
"Wave_2016",0.343103753088632
"Wave_2017",0.351449147173391
"Wave_2018",0.365652901985412
"Wave_2019",0.380247119336933
"Wave_2020",0.386551595448994
"Wave_2021",0.395516228705886
"Wave_2022",0.407269649794883
"Wave_2023",0.417496386748707
"Wave_2024",0.424515450744777
"Wave_2025",0.431259708321587
"Wave_2026",0.438910625101505
"Wave_2027",0.44444658226282
"Wave_2028",0.446853700788576
"Wave_2029",0.448324048592118
"Wave_2030",0.450942851563164
"Wave_2031",0.454201495205684
"Wave_2032",0.456000251325044
"Wave_2033",0.460731323764948
"Wave_2034",0.465996845784435
"Wave_2035",0.466554309174496
"Wave_2036",0.466033464850722
"Wave_2037",0.46494132378978
"Wave_2038",0.464349705680893
"Wave_2039",0.466249785017353
"Wave_2040",0.465137220333524
"Wave_2041",0.459804011477516
"Wave_2042",0.450966439274167
"Wave_2043",0.436405849462189
"Wave_2044",0.419788539284565
"Wave_2045",0.405604822770266
"Wave_2046",0.396041629095386
"Wave_2047",0.393865311251528
"Wave_2048",0.39509444055292
"Wave_2049",0.395594382171765
"Wave_2050",0.390305265572768
"Wave_2051",0.383605909144062
"Wave_2052",0.369494085454212
"Wave_2053",0.350583777945395
"Wave_2054",0.335125863915593
"Wave_2055",0.321543908825164
"Wave_2056",0.3043656571641
"Wave_2057",0.292098843098437
"Wave_2058",0.28602049102511
"Wave_2059",0.285742622691896
"Wave_2060",0.28513403737808
"Wave_2061",0.274906716143052
"Wave_2062",0.258278384493799
"Wave_2063",0.242566545388827
"Wave_2064",0.221976423354228
"Wave_2065",0.202874931681663
"Wave_2066",0.183176726145975
"Wave_2067",0.166827614881104
"Wave_2068",0.155636388756773
"Wave_2069",0.145466231149211
"Wave_2070",0.133854073632488
"Wave_2071",0.120010097216564
"Wave_2072",0.10287478161417
"Wave_2073",0.0807776491775365
"Wave_2074",0.0656365291368821
"Wave_2075",0.054161071588404
"Wave_2076",0.0430807255621525
"Wave_2077",0.0317152213839829
"Wave_2078",0.0200666233513108
"Wave_2079",0.00865499010886436
"Wave_2080",-0.00133407218477596
"Wave_2081",-0.0132805713874353
"Wave_2082",-0.0245404984057512
"Wave_2083",-0.0361324636136964
"Wave_2084",-0.0505788678142038
"Wave_2085",-0.0653305391639613
"Wave_2086",-0.0801597799210859
"Wave_2087",-0.0965705474395609
"Wave_2088",-0.111055807018116
"Wave_2089",-0.114913390220361
"Wave_2090",-0.115759188251383
"Wave_2091",-0.110581587521575
"Wave_2092",-0.109633944790325
"Wave_2093",-0.117793717679162
"Wave_2094",-0.1303853477564
"Wave_2095",-0.144543331961875
"Wave_2096",-0.158284435355031
"Wave_2097",-0.173575685767997
"Wave_2098",-0.182765413440763
"Wave_2099",-0.1926676026323
"Wave_2100",-0.206295437527974
"Wave_2101",-0.223555520664397
"Wave_2102",-0.232844768867482
"Wave_2103",-0.234666462998812
"Wave_2104",-0.239602209480268
"Wave_2105",-0.244553717136467
"Wave_2106",-0.248911570663881
"Wave_2107",-0.254725039940562
"Wave_2108",-0.260127756151914
"Wave_2109",-0.268530540909003
"Wave_2110",-0.281011171645283
"Wave_2111",-0.284784254485581
"Wave_2112",-0.2794963687237
"Wave_2113",-0.278731771845552
"Wave_2114",-0.281243282832026
"Wave_2115",-0.288490422929612
"Wave_2116",-0.297288914948654
"Wave_2117",-0.313446736603391
"Wave_2118",-0.329840950940263
"Wave_2119",-0.327873378660344
"Wave_2120",-0.321852996052235
"Wave_2121",-0.313829184399358
"Wave_2122",-0.299297487156845
"Wave_2123",-0.290576242347279
"Wave_2124",-0.284856919766881
"Wave_2125",-0.280877134471486
"Wave_2126",-0.277140385250122
"Wave_2127",-0.26797403560558
"Wave_2128",-0.256080991987177
"Wave_2129",-0.248321977632764
"Wave_2130",-0.245245285761688
"Wave_2131",-0.245497710182952
"Wave_2132",-0.243563614164692
"Wave_2133",-0.243018205300663
"Wave_2134",-0.242469180630642
"Wave_2135",-0.232991969263049
"Wave_2136",-0.216490991444714
"Wave_2137",-0.198216934275802
"Wave_2138",-0.182064831046663
"Wave_2139",-0.167169006231378
"Wave_2140",-0.156257008819604
"Wave_2141",-0.14553830303083
"Wave_2142",-0.137681761321782
"Wave_2143",-0.125422573000971
"Wave_2144",-0.113944210762206
"Wave_2145",-0.103160483365866
"Wave_2146",-0.0979461506463968
"Wave_2147",-0.0937604840210343
"Wave_2148",-0.0876900118590857
"Wave_2149",-0.0919653324171817
"Wave_2150",-0.093209625621892
"Wave_2151",-0.0811318831757428
"Wave_2152",-0.0663510754564396
"Wave_2153",-0.0432671198406431
"Wave_2154",-0.0150553256759655
"Wave_2155",0.00873971489138581
"Wave_2156",0.0199304512276536
"Wave_2157",0.0313261960015687
"Wave_2158",0.0467956550244319
"Wave_2159",0.0615758700812766
"Wave_2160",0.0744241105339259
"Wave_2161",0.0935643475236972
"Wave_2162",0.106718730612578
"Wave_2163",0.110728919585126
"Wave_2164",0.120964939951117
"Wave_2165",0.146918237810254
"Wave_2166",0.17688700780873
"Wave_2167",0.194187387655447
"Wave_2168",0.209075229579384
"Wave_2169",0.231810709604977
"Wave_2170",0.252880194533156
"Wave_2171",0.274868334307988
"Wave_2172",0.298810007301571
"Wave_2173",0.325215805276574
"Wave_2174",0.34840686991404
"Wave_2175",0.36590409556036
"Wave_2176",0.384304156909581
"Wave_2177",0.402473670681662
"Wave_2178",0.417080775306401
"Wave_2179",0.429952585823228
"Wave_2180",0.439686738500971
"Wave_2181",0.444470485751324
"Wave_2182",0.462043180005215
"Wave_2183",0.485057827919773
"Wave_2184",0.509002478292509
"Wave_2185",0.532356680953819
"Wave_2186",0.550939231041774
"Wave_2187",0.563554232988837
"Wave_2188",0.574686839980785
"Wave_2189",0.594709957370047
"Wave_2190",0.614986276928113
"Wave_2191",0.629714259860137
